DateTime,phuTai,giaBien
10/5/2018 9:30,28928,1183
10/5/2018 10:00,29243,1206
10/5/2018 10:30,29243,1142
10/5/2018 11:00,27080,1177
10/5/2018 11:30,27080,1120
10/5/2018 12:00,27363,129
10/5/2018 12:30,27363,130
10/5/2018 13:00,28408,965
10/5/2018 13:30,28408,1054
10/5/2018 14:00,29516,1100
10/5/2018 14:30,29516,1142
10/5/2018 15:00,29791,140
10/5/2018 15:30,29791,142
10/5/2018 16:00,31482,1154
10/5/2018 16:30,31482,1780
10/5/2018 17:00,33600,1785
10/5/2018 17:30,33600,1789
10/5/2018 18:00,29917,1680
10/5/2018 18:30,29917,1776
10/5/2018 19:00,28256,1247
10/5/2018 19:30,28256,143
10/5/2018 20:00,27761,141
10/5/2018 20:30,27761,140
10/5/2018 21:00,26268,137
10/5/2018 21:30,26268,134
10/5/2018 22:00,24461,1239
10/5/2018 22:30,24461,1229
10/5/2018 23:00,23469,1226
10/5/2018 23:30,23469,1175
10/6/2018 0:00,23872,130
10/6/2018 0:30,23872,129
10/6/2018 1:00,23568,127
10/6/2018 1:30,23568,126
10/6/2018 2:00,23165,126
10/6/2018 2:30,23165,126
10/6/2018 3:00,23430,125
10/6/2018 3:30,23430,125
10/6/2018 4:00,23579,125
10/6/2018 4:30,23579,125
10/6/2018 5:00,23774,125
10/6/2018 5:30,23774,124
10/6/2018 6:00,24270,959
10/6/2018 6:30,24270,960
10/6/2018 7:00,25719,1093
10/6/2018 7:30,25719,965
10/6/2018 8:00,26970,999
10/6/2018 8:30,26970,1055
10/6/2018 9:00,28928,1004
10/6/2018 9:30,28928,1183
10/6/2018 10:00,29243,1206
10/6/2018 10:30,29243,1142
10/6/2018 11:00,27080,1177
10/6/2018 11:30,27080,1120
10/6/2018 12:00,27363,129
10/6/2018 12:30,27363,130
10/6/2018 13:00,28408,965
10/6/2018 13:30,28408,1054
10/6/2018 14:00,29516,1100
10/6/2018 14:30,29516,1142
10/6/2018 15:00,29791,140
10/6/2018 15:30,29791,142
10/6/2018 16:00,31482,1154
10/6/2018 16:30,31482,1780
10/6/2018 17:00,33600,1785
10/6/2018 17:30,33600,1789
10/6/2018 18:00,29917,1680
10/6/2018 18:30,29917,1776
10/6/2018 19:00,28256,1247
10/6/2018 19:30,28256,143
10/6/2018 20:00,27761,141
10/6/2018 20:30,27761,140
10/6/2018 21:00,26268,137
10/6/2018 21:30,26268,134
10/6/2018 22:00,24461,1239
10/6/2018 22:30,24461,1229
10/6/2018 23:00,23469,1226
10/6/2018 23:30,23469,1175
10/7/2018 0:00,23872,130
10/7/2018 0:30,23872,129
10/7/2018 1:00,23568,127
10/7/2018 1:30,23568,126
10/7/2018 2:00,23165,126
10/7/2018 2:30,23165,126
10/7/2018 3:00,23430,125
10/7/2018 3:30,23430,125
10/7/2018 4:00,23579,125
10/7/2018 4:30,23579,125
10/7/2018 5:00,23774,125
10/7/2018 5:30,23774,124
10/7/2018 6:00,24270,959
10/7/2018 6:30,24270,960
10/7/2018 7:00,25719,1093
10/7/2018 7:30,25719,965
10/7/2018 8:00,26970,999
10/7/2018 8:30,26970,1055
10/7/2018 9:00,28928,1004
10/7/2018 9:30,28928,1183
10/7/2018 10:00,29243,1206
10/7/2018 10:30,29243,1142
10/7/2018 11:00,27080,1177
10/7/2018 11:30,27080,1120
10/7/2018 12:00,27363,129
10/7/2018 12:30,27363,130
10/7/2018 13:00,28408,965
10/7/2018 13:30,28408,1054
10/7/2018 14:00,29516,1100
10/7/2018 14:30,29516,1142
10/7/2018 15:00,29791,140
10/7/2018 15:30,29791,142
10/7/2018 16:00,31482,1154
10/7/2018 16:30,31482,1780
10/7/2018 17:00,33600,1785
10/7/2018 17:30,33600,1789
10/7/2018 18:00,29917,1680
10/7/2018 18:30,29917,1776
10/7/2018 19:00,28256,1247
10/7/2018 19:30,28256,143
10/7/2018 20:00,27761,141
10/7/2018 20:30,27761,140
10/7/2018 21:00,26268,137
10/7/2018 21:30,26268,134
10/7/2018 22:00,24461,1239
10/7/2018 22:30,24461,1229
10/7/2018 23:00,23469,1226
10/7/2018 23:30,23469,1175
10/8/2018 0:00,23872,130
10/8/2018 0:30,23872,129
10/8/2018 1:00,23568,127
10/8/2018 1:30,23568,126
10/8/2018 2:00,23165,126
10/8/2018 2:30,23165,126
10/8/2018 3:00,23430,125
10/8/2018 3:30,23430,125
10/8/2018 4:00,23579,125
10/8/2018 4:30,23579,125
10/8/2018 5:00,23774,125
10/8/2018 5:30,23774,124
10/8/2018 6:00,24270,959
10/8/2018 6:30,24270,960
10/8/2018 7:00,25719,1093
10/8/2018 7:30,25719,965
10/8/2018 8:00,26970,999
10/8/2018 8:30,26970,1055
10/8/2018 9:00,28928,1004
10/8/2018 9:30,28928,1183
10/8/2018 10:00,29243,1206
10/8/2018 10:30,29243,1142
10/8/2018 11:00,27080,1177
10/8/2018 11:30,27080,1120
10/8/2018 12:00,27363,129
10/8/2018 12:30,27363,130
10/8/2018 13:00,28408,965
10/8/2018 13:30,28408,1054
10/8/2018 14:00,29516,1100
10/8/2018 14:30,29516,1142
10/8/2018 15:00,29791,140
10/8/2018 15:30,29791,142
10/8/2018 16:00,31482,1154
10/8/2018 16:30,31482,1780
10/8/2018 17:00,33600,1785
10/8/2018 17:30,33600,1789
10/8/2018 18:00,29917,1680
10/8/2018 18:30,29917,1776
10/8/2018 19:00,28256,1247
10/8/2018 19:30,28256,143
10/8/2018 20:00,27761,141
10/8/2018 20:30,27761,140
10/8/2018 21:00,26268,137
10/8/2018 21:30,26268,134
10/8/2018 22:00,24461,1239
10/8/2018 22:30,24461,1229
10/8/2018 23:00,23469,1226
10/8/2018 23:30,23469,1175
10/9/2018 0:00,23872,130
10/9/2018 0:30,23872,129
10/9/2018 1:00,23568,127
10/9/2018 1:30,23568,126
10/9/2018 2:00,23165,126
10/9/2018 2:30,23165,126
10/9/2018 3:00,23430,125
10/9/2018 3:30,23430,125
10/9/2018 4:00,23579,125
10/9/2018 4:30,23579,125
10/9/2018 5:00,23774,125
10/9/2018 5:30,23774,124
10/9/2018 6:00,24270,959
10/9/2018 6:30,24270,960
10/9/2018 7:00,25719,1093
10/9/2018 7:30,25719,965
10/9/2018 8:00,26970,999
10/9/2018 8:30,26970,1055
10/9/2018 9:00,28928,1004
10/9/2018 9:30,28928,1183
10/9/2018 10:00,29243,1206
10/9/2018 10:30,29243,1142
10/9/2018 11:00,27080,1177
10/9/2018 11:30,27080,1120
10/9/2018 12:00,27363,129
10/9/2018 12:30,27363,130
10/9/2018 13:00,28408,965
10/9/2018 13:30,28408,1054
10/9/2018 14:00,29516,1100
10/9/2018 14:30,29516,1142
10/9/2018 15:00,29791,140
10/9/2018 15:30,29791,142
10/9/2018 16:00,31482,1154
10/9/2018 16:30,31482,1780
10/9/2018 17:00,33600,1785
10/9/2018 17:30,33600,1789
10/9/2018 18:00,29917,1680
10/9/2018 18:30,29917,1776
10/9/2018 19:00,28256,1247
10/9/2018 19:30,28256,143
10/9/2018 20:00,27761,141
10/9/2018 20:30,27761,140
10/9/2018 21:00,26268,137
10/9/2018 21:30,26268,134
10/9/2018 22:00,24461,1239
10/9/2018 22:30,24461,1229
10/9/2018 23:00,23469,1226
10/9/2018 23:30,23469,1175
10/10/2018 0:00,23872,130
10/10/2018 0:30,23872,129
10/10/2018 1:00,23568,127
10/10/2018 1:30,23568,126
10/10/2018 2:00,23165,126
10/10/2018 2:30,23165,126
10/10/2018 3:00,23430,125
10/10/2018 3:30,23430,125
10/10/2018 4:00,23579,125
10/10/2018 4:30,23579,125
10/10/2018 5:00,23774,125
10/10/2018 5:30,23774,124
10/10/2018 6:00,24270,959
10/10/2018 6:30,24270,960
10/10/2018 7:00,25719,1093
10/10/2018 7:30,25719,965
10/10/2018 8:00,26970,999
10/10/2018 8:30,26970,1055
10/10/2018 9:00,28928,1004
10/10/2018 9:30,28928,1183
10/10/2018 10:00,29243,1206
10/10/2018 10:30,29243,1142
10/10/2018 11:00,27080,1177
10/10/2018 11:30,27080,1120
10/10/2018 12:00,27363,129
10/10/2018 12:30,27363,130
10/10/2018 13:00,28408,965
10/10/2018 13:30,28408,1054
10/10/2018 14:00,29516,1100
10/10/2018 14:30,29516,1142
10/10/2018 15:00,29791,140
10/10/2018 15:30,29791,142
10/10/2018 16:00,31482,1154
10/10/2018 16:30,31482,1780
10/10/2018 17:00,33600,1785
10/10/2018 17:30,33600,1789
10/10/2018 18:00,29917,1680
10/10/2018 18:30,29917,1776
10/10/2018 19:00,28256,1247
10/10/2018 19:30,28256,143
10/10/2018 20:00,27761,141
10/10/2018 20:30,27761,140
10/10/2018 21:00,26268,137
10/10/2018 21:30,26268,134
10/10/2018 22:00,24461,1239
10/10/2018 22:30,24461,1229
10/10/2018 23:00,23469,1226
10/10/2018 23:30,23469,1175
10/11/2018 0:00,23872,130
10/11/2018 0:30,23872,129
10/11/2018 1:00,23568,127
10/11/2018 1:30,23568,126
10/11/2018 2:00,23165,126
10/11/2018 2:30,23165,126
10/11/2018 3:00,23430,125
10/11/2018 3:30,23430,125
10/11/2018 4:00,23579,125
10/11/2018 4:30,23579,125
10/11/2018 5:00,23774,125
10/11/2018 5:30,23774,124
10/11/2018 6:00,24270,959
10/11/2018 6:30,24270,960
10/11/2018 7:00,25719,1093
10/11/2018 7:30,25719,965
10/11/2018 8:00,26970,999
10/11/2018 8:30,26970,1055
10/11/2018 9:00,28928,1004
10/11/2018 9:30,28928,1183
10/11/2018 10:00,29243,1206
10/11/2018 10:30,29243,1142
10/11/2018 11:00,27080,1177
10/11/2018 11:30,27080,1120
10/11/2018 12:00,27363,129
10/11/2018 12:30,27363,130
10/11/2018 13:00,28408,965
10/11/2018 13:30,28408,1054
10/11/2018 14:00,29516,1100
10/11/2018 14:30,29516,1142
10/11/2018 15:00,29791,140
10/11/2018 15:30,29791,142
10/11/2018 16:00,31482,1154
10/11/2018 16:30,31482,1780
10/11/2018 17:00,33600,1785
10/11/2018 17:30,33600,1789
10/11/2018 18:00,29917,1680
10/11/2018 18:30,29917,1776
10/11/2018 19:00,28256,1247
10/11/2018 19:30,28256,143
10/11/2018 20:00,27761,141
10/11/2018 20:30,27761,140
10/11/2018 21:00,26268,137
10/11/2018 21:30,26268,134
10/11/2018 22:00,24461,1239
10/11/2018 22:30,24461,1229
10/11/2018 23:00,23469,1226
10/11/2018 23:30,23469,1175
10/12/2018 0:00,23872,130
10/12/2018 0:30,23872,129
10/12/2018 1:00,23568,127
10/12/2018 1:30,23568,126
10/12/2018 2:00,23165,126
10/12/2018 2:30,23165,126
10/12/2018 3:00,23430,125
10/12/2018 3:30,23430,125
10/12/2018 4:00,23579,125
10/12/2018 4:30,23579,125
10/12/2018 5:00,23774,125
10/12/2018 5:30,23774,124
10/12/2018 6:00,24270,959
10/12/2018 6:30,24270,960
10/12/2018 7:00,25719,1093
10/12/2018 7:30,25719,965
10/12/2018 8:00,26970,999
10/12/2018 8:30,26970,1055
10/12/2018 9:00,28928,1004
10/12/2018 9:30,28928,1183
10/12/2018 10:00,29243,1206
10/12/2018 10:30,29243,1142
10/12/2018 11:00,27080,1177
10/12/2018 11:30,27080,1120
10/12/2018 12:00,27363,129
10/12/2018 12:30,27363,130
10/12/2018 13:00,28408,965
10/12/2018 13:30,28408,1054
10/12/2018 14:00,29516,1100
10/12/2018 14:30,29516,1142
10/12/2018 15:00,29791,140
10/12/2018 15:30,29791,142
10/12/2018 16:00,31482,1154
10/12/2018 16:30,31482,1780
10/12/2018 17:00,33600,1785
10/12/2018 17:30,33600,1789
10/12/2018 18:00,29917,1680
10/12/2018 18:30,29917,1776
10/12/2018 19:00,28256,1247
10/12/2018 19:30,28256,143
10/12/2018 20:00,27761,141
10/12/2018 20:30,27761,140
10/12/2018 21:00,26268,137
10/12/2018 21:30,26268,134
10/12/2018 22:00,24461,1239
10/12/2018 22:30,24461,1229
10/12/2018 23:00,23469,1226
10/12/2018 23:30,23469,1175
10/13/2018 00:00:00,23872,130
10/13/2018 00:30:00,23872,129
10/13/2018 01:00:00,23568,127
10/13/2018 01:30:00,23568,126
10/13/2018 02:00:00,23165,126
10/13/2018 02:30:00,23165,126
10/13/2018 03:00:00,23430,125
10/13/2018 03:30:00,23430,125
10/13/2018 04:00:00,23579,125
10/13/2018 04:30:00,23579,125
10/13/2018 05:00:00,23774,125
10/13/2018 05:30:00,23774,124
10/13/2018 06:00:00,24270,959
10/13/2018 06:30:00,24270,960
10/13/2018 07:00:00,25719,1093
10/13/2018 07:30:00,25719,965
10/13/2018 08:00:00,26970,999
10/13/2018 08:30:00,26970,1055
10/13/2018 09:00:00,28928,1004
10/13/2018 09:30:00,28928,1183
10/13/2018 10:00:00,29243,1206
10/13/2018 10:30:00,29243,1142
10/13/2018 11:00:00,27080,1177
10/13/2018 11:30:00,27080,1120
10/13/2018 12:00:00,27363,129
10/13/2018 12:30:00,27363,130
10/13/2018 13:00:00,28408,965
10/13/2018 13:30:00,28408,1054
10/13/2018 14:00:00,29516,1100
10/13/2018 14:30:00,29516,1142
10/13/2018 15:00:00,29791,140
10/13/2018 15:30:00,29791,142
10/13/2018 16:00:00,31482,1154
10/13/2018 16:30:00,31482,1780
10/13/2018 17:00:00,33600,1785
10/13/2018 17:30:00,33600,1789
10/13/2018 18:00:00,29917,1680
10/13/2018 18:30:00,29917,1776
10/13/2018 19:00:00,28256,1247
10/13/2018 19:30:00,28256,143
10/13/2018 20:00:00,27761,141
10/13/2018 20:30:00,27761,140
10/13/2018 21:00:00,26268,137
10/13/2018 21:30:00,26268,134
10/13/2018 22:00:00,24461,1239
10/13/2018 22:30:00,24461,1229
10/13/2018 23:00:00,23469,1226
10/13/2018 23:30:00,23469,1175
10/14/2018 00:00:00,23872,130
10/14/2018 00:30:00,23872,129
10/14/2018 01:00:00,23568,127
10/14/2018 01:30:00,23568,126
10/14/2018 02:00:00,23165,126
10/14/2018 02:30:00,23165,126
10/14/2018 03:00:00,23430,125
10/14/2018 03:30:00,23430,125
10/14/2018 04:00:00,23579,125
10/14/2018 04:30:00,23579,125
10/14/2018 05:00:00,23774,125
10/14/2018 05:30:00,23774,124
10/14/2018 06:00:00,24270,959
10/14/2018 06:30:00,24270,960
10/14/2018 07:00:00,25719,1093
10/14/2018 07:30:00,25719,965
10/14/2018 08:00:00,26970,999
10/14/2018 08:30:00,26970,1055
10/14/2018 09:00:00,28928,1004
10/14/2018 09:30:00,28928,1183
10/14/2018 10:00:00,29243,1206
10/14/2018 10:30:00,29243,1142
10/14/2018 11:00:00,27080,1177
10/14/2018 11:30:00,27080,1120
10/14/2018 12:00:00,27363,129
10/14/2018 12:30:00,27363,130
10/14/2018 13:00:00,28408,965
10/14/2018 13:30:00,28408,1054
10/14/2018 14:00:00,29516,1100
10/14/2018 14:30:00,29516,1142
10/14/2018 15:00:00,29791,140
10/14/2018 15:30:00,29791,142
10/14/2018 16:00:00,31482,1154
10/14/2018 16:30:00,31482,1780
10/14/2018 17:00:00,33600,1785
10/14/2018 17:30:00,33600,1789
10/14/2018 18:00:00,29917,1680
10/14/2018 18:30:00,29917,1776
10/14/2018 19:00:00,28256,1247
10/14/2018 19:30:00,28256,143
10/14/2018 20:00:00,27761,141
10/14/2018 20:30:00,27761,140
10/14/2018 21:00:00,26268,137
10/14/2018 21:30:00,26268,134
10/14/2018 22:00:00,24461,1239
10/14/2018 22:30:00,24461,1229
10/14/2018 23:00:00,23469,1226
10/14/2018 23:30:00,23469,1175
10/15/2018 00:00:00,23872,130
10/15/2018 00:30:00,23872,129
10/15/2018 01:00:00,23568,127
10/15/2018 01:30:00,23568,126
10/15/2018 02:00:00,23165,126
10/15/2018 02:30:00,23165,126
10/15/2018 03:00:00,23430,125
10/15/2018 03:30:00,23430,125
10/15/2018 04:00:00,23579,125
10/15/2018 04:30:00,23579,125
10/15/2018 05:00:00,23774,125
10/15/2018 05:30:00,23774,124
10/15/2018 06:00:00,24270,959
10/15/2018 06:30:00,24270,960
10/15/2018 07:00:00,25719,1093
10/15/2018 07:30:00,25719,965
10/15/2018 08:00:00,26970,999
10/15/2018 08:30:00,26970,1055
10/15/2018 09:00:00,28928,1004
10/15/2018 09:30:00,28928,1183
10/15/2018 10:00:00,29243,1206
10/15/2018 10:30:00,29243,1142
10/15/2018 11:00:00,27080,1177
10/15/2018 11:30:00,27080,1120
10/15/2018 12:00:00,27363,129
10/15/2018 12:30:00,27363,130
10/15/2018 13:00:00,28408,965
10/15/2018 13:30:00,28408,1054
10/15/2018 14:00:00,29516,1100
10/15/2018 14:30:00,29516,1142
10/15/2018 15:00:00,29791,140
10/15/2018 15:30:00,29791,142
10/15/2018 16:00:00,31482,1154
10/15/2018 16:30:00,31482,1780
10/15/2018 17:00:00,33600,1785
10/15/2018 17:30:00,33600,1789
10/15/2018 18:00:00,29917,1680
10/15/2018 18:30:00,29917,1776
10/15/2018 19:00:00,28256,1247
10/15/2018 19:30:00,28256,143
10/15/2018 20:00:00,27761,141
10/15/2018 20:30:00,27761,140
10/15/2018 21:00:00,26268,137
10/15/2018 21:30:00,26268,134
10/15/2018 22:00:00,24461,1239
10/15/2018 22:30:00,24461,1229
10/15/2018 23:00:00,23469,1226
10/15/2018 23:30:00,23469,1175
10/16/2018 00:00:00,23872,130
10/16/2018 00:30:00,23872,129
10/16/2018 01:00:00,23568,127
10/16/2018 01:30:00,23568,126
10/16/2018 02:00:00,23165,126
10/16/2018 02:30:00,23165,126
10/16/2018 03:00:00,23430,125
10/16/2018 03:30:00,23430,125
10/16/2018 04:00:00,23579,125
10/16/2018 04:30:00,23579,125
10/16/2018 05:00:00,23774,125
10/16/2018 05:30:00,23774,124
10/16/2018 06:00:00,24270,959
10/16/2018 06:30:00,24270,960
10/16/2018 07:00:00,25719,1093
10/16/2018 07:30:00,25719,965
10/16/2018 08:00:00,26970,999
10/16/2018 08:30:00,26970,1055
10/16/2018 09:00:00,28928,1004
10/16/2018 09:30:00,28928,1183
10/16/2018 10:00:00,29243,1206
10/16/2018 10:30:00,29243,1142
10/16/2018 11:00:00,27080,1177
10/16/2018 11:30:00,27080,1120
10/16/2018 12:00:00,27363,129
10/16/2018 12:30:00,27363,130
10/16/2018 13:00:00,28408,965
10/16/2018 13:30:00,28408,1054
10/16/2018 14:00:00,29516,1100
10/16/2018 14:30:00,29516,1142
10/16/2018 15:00:00,29791,140
10/16/2018 15:30:00,29791,142
10/16/2018 16:00:00,31482,1154
10/16/2018 16:30:00,31482,1780
10/16/2018 17:00:00,33600,1785
10/16/2018 17:30:00,33600,1789
10/16/2018 18:00:00,29917,1680
10/16/2018 18:30:00,29917,1776
10/16/2018 19:00:00,28256,1247
10/16/2018 19:30:00,28256,143
10/16/2018 20:00:00,27761,141
10/16/2018 20:30:00,27761,140
10/16/2018 21:00:00,26268,137
10/16/2018 21:30:00,26268,134
10/16/2018 22:00:00,24461,1239
10/16/2018 22:30:00,24461,1229
10/16/2018 23:00:00,23469,1226
10/16/2018 23:30:00,23469,1175
10/17/2018 00:00:00,23872,130
10/17/2018 00:30:00,23872,129
10/17/2018 01:00:00,23568,127
10/17/2018 01:30:00,23568,126
10/17/2018 02:00:00,23165,126
10/17/2018 02:30:00,23165,126
10/17/2018 03:00:00,23430,125
10/17/2018 03:30:00,23430,125
10/17/2018 04:00:00,23579,125
10/17/2018 04:30:00,23579,125
10/17/2018 05:00:00,23774,125
10/17/2018 05:30:00,23774,124
10/17/2018 06:00:00,24270,959
10/17/2018 06:30:00,24270,960
10/17/2018 07:00:00,25719,1093
10/17/2018 07:30:00,25719,965
10/17/2018 08:00:00,26970,999
10/17/2018 08:30:00,26970,1055
10/17/2018 09:00:00,28928,1004
10/17/2018 09:30:00,28928,1183
10/17/2018 10:00:00,29243,1206
10/17/2018 10:30:00,29243,1142
10/17/2018 11:00:00,27080,1177
10/17/2018 11:30:00,27080,1120
10/17/2018 12:00:00,27363,129
10/17/2018 12:30:00,27363,130
10/17/2018 13:00:00,28408,965
10/17/2018 13:30:00,28408,1054
10/17/2018 14:00:00,29516,1100
10/17/2018 14:30:00,29516,1142
10/17/2018 15:00:00,29791,140
10/17/2018 15:30:00,29791,142
10/17/2018 16:00:00,31482,1154
10/17/2018 16:30:00,31482,1780
10/17/2018 17:00:00,33600,1785
10/17/2018 17:30:00,33600,1789
10/17/2018 18:00:00,29917,1680
10/17/2018 18:30:00,29917,1776
10/17/2018 19:00:00,28256,1247
10/17/2018 19:30:00,28256,143
10/17/2018 20:00:00,27761,141
10/17/2018 20:30:00,27761,140
10/17/2018 21:00:00,26268,137
10/17/2018 21:30:00,26268,134
10/17/2018 22:00:00,24461,1239
10/17/2018 22:30:00,24461,1229
10/17/2018 23:00:00,23469,1226
10/17/2018 23:30:00,23469,1175
10/18/2018 00:00:00,23872,130
10/18/2018 00:30:00,23872,129
10/18/2018 01:00:00,23568,127
10/18/2018 01:30:00,23568,126
10/18/2018 02:00:00,23165,126
10/18/2018 02:30:00,23165,126
10/18/2018 03:00:00,23430,125
10/18/2018 03:30:00,23430,125
10/18/2018 04:00:00,23579,125
10/18/2018 04:30:00,23579,125
10/18/2018 05:00:00,23774,125
10/18/2018 05:30:00,23774,124
10/18/2018 06:00:00,24270,959
10/18/2018 06:30:00,24270,960
10/18/2018 07:00:00,25719,1093
10/18/2018 07:30:00,25719,965
10/18/2018 08:00:00,26970,999
10/18/2018 08:30:00,26970,1055
10/18/2018 09:00:00,28928,1004
10/18/2018 09:30:00,28928,1183
10/18/2018 10:00:00,29243,1206
10/18/2018 10:30:00,29243,1142
10/18/2018 11:00:00,27080,1177
10/18/2018 11:30:00,27080,1120
10/18/2018 12:00:00,27363,129
10/18/2018 12:30:00,27363,130
10/18/2018 13:00:00,28408,965
10/18/2018 13:30:00,28408,1054
10/18/2018 14:00:00,29516,1100
10/18/2018 14:30:00,29516,1142
10/18/2018 15:00:00,29791,140
10/18/2018 15:30:00,29791,142
10/18/2018 16:00:00,31482,1154
10/18/2018 16:30:00,31482,1780
10/18/2018 17:00:00,33600,1785
10/18/2018 17:30:00,33600,1789
10/18/2018 18:00:00,29917,1680
10/18/2018 18:30:00,29917,1776
10/18/2018 19:00:00,28256,1247
10/18/2018 19:30:00,28256,143
10/18/2018 20:00:00,27761,141
10/18/2018 20:30:00,27761,140
10/18/2018 21:00:00,26268,137
10/18/2018 21:30:00,26268,134
10/18/2018 22:00:00,24461,1239
10/18/2018 22:30:00,24461,1229
10/18/2018 23:00:00,23469,1226
10/18/2018 23:30:00,23469,1175
10/19/2018 00:00:00,23872,130
10/19/2018 00:30:00,23872,129
10/19/2018 01:00:00,23568,127
10/19/2018 01:30:00,23568,126
10/19/2018 02:00:00,23165,126
10/19/2018 02:30:00,23165,126
10/19/2018 03:00:00,23430,125
10/19/2018 03:30:00,23430,125
10/19/2018 04:00:00,23579,125
10/19/2018 04:30:00,23579,125
10/19/2018 05:00:00,23774,125
10/19/2018 05:30:00,23774,124
10/19/2018 06:00:00,24270,959
10/19/2018 06:30:00,24270,960
10/19/2018 07:00:00,25719,1093
10/19/2018 07:30:00,25719,965
10/19/2018 08:00:00,26970,999
10/19/2018 08:30:00,26970,1055
10/19/2018 09:00:00,28928,1004
10/19/2018 09:30:00,28928,1183
10/19/2018 10:00:00,29243,1206
10/19/2018 10:30:00,29243,1142
10/19/2018 11:00:00,27080,1177
10/19/2018 11:30:00,27080,1120
10/19/2018 12:00:00,27363,129
10/19/2018 12:30:00,27363,130
10/19/2018 13:00:00,28408,965
10/19/2018 13:30:00,28408,1054
10/19/2018 14:00:00,29516,1100
10/19/2018 14:30:00,29516,1142
10/19/2018 15:00:00,29791,140
10/19/2018 15:30:00,29791,142
10/19/2018 16:00:00,31482,1154
10/19/2018 16:30:00,31482,1780
10/19/2018 17:00:00,33600,1785
10/19/2018 17:30:00,33600,1789
10/19/2018 18:00:00,29917,1680
10/19/2018 18:30:00,29917,1776
10/19/2018 19:00:00,28256,1247
10/19/2018 19:30:00,28256,143
10/19/2018 20:00:00,27761,141
10/19/2018 20:30:00,27761,140
10/19/2018 21:00:00,26268,137
10/19/2018 21:30:00,26268,134
10/19/2018 22:00:00,24461,1239
10/19/2018 22:30:00,24461,1229
10/19/2018 23:00:00,23469,1226
10/19/2018 23:30:00,23469,1175
10/20/2018 00:00:00,23872,130
10/20/2018 00:30:00,23872,129
10/20/2018 01:00:00,23568,127
10/20/2018 01:30:00,23568,126
10/20/2018 02:00:00,23165,126
10/20/2018 02:30:00,23165,126
10/20/2018 03:00:00,23430,125
10/20/2018 03:30:00,23430,125
10/20/2018 04:00:00,23579,125
10/20/2018 04:30:00,23579,125
10/20/2018 05:00:00,23774,125
10/20/2018 05:30:00,23774,124
10/20/2018 06:00:00,24270,959
10/20/2018 06:30:00,24270,960
10/20/2018 07:00:00,25719,1093
10/20/2018 07:30:00,25719,965
10/20/2018 08:00:00,26970,999
10/20/2018 08:30:00,26970,1055
10/20/2018 09:00:00,28928,1004
10/20/2018 09:30:00,28928,1183
10/20/2018 10:00:00,29243,1206
10/20/2018 10:30:00,29243,1142
10/20/2018 11:00:00,27080,1177
10/20/2018 11:30:00,27080,1120
10/20/2018 12:00:00,27363,129
10/20/2018 12:30:00,27363,130
10/20/2018 13:00:00,28408,965
10/20/2018 13:30:00,28408,1054
10/20/2018 14:00:00,29516,1100
10/20/2018 14:30:00,29516,1142
10/20/2018 15:00:00,29791,140
10/20/2018 15:30:00,29791,142
10/20/2018 16:00:00,31482,1154
10/20/2018 16:30:00,31482,1780
10/20/2018 17:00:00,33600,1785
10/20/2018 17:30:00,33600,1789
10/20/2018 18:00:00,29917,1680
10/20/2018 18:30:00,29917,1776
10/20/2018 19:00:00,28256,1247
10/20/2018 19:30:00,28256,143
10/20/2018 20:00:00,27761,141
10/20/2018 20:30:00,27761,140
10/20/2018 21:00:00,26268,137
10/20/2018 21:30:00,26268,134
10/20/2018 22:00:00,24461,1239
10/20/2018 22:30:00,24461,1229
10/20/2018 23:00:00,23469,1226
10/20/2018 23:30:00,23469,1175
10/21/2018 00:00:00,23872,130
10/21/2018 00:30:00,23872,129
10/21/2018 01:00:00,23568,127
10/21/2018 01:30:00,23568,126
10/21/2018 02:00:00,23165,126
10/21/2018 02:30:00,23165,126
10/21/2018 03:00:00,23430,125
10/21/2018 03:30:00,23430,125
10/21/2018 04:00:00,23579,125
10/21/2018 04:30:00,23579,125
10/21/2018 05:00:00,23774,125
10/21/2018 05:30:00,23774,124
10/21/2018 06:00:00,24270,959
10/21/2018 06:30:00,24270,960
10/21/2018 07:00:00,25719,1093
10/21/2018 07:30:00,25719,965
10/21/2018 08:00:00,26970,999
10/21/2018 08:30:00,26970,1055
10/21/2018 09:00:00,28928,1004
10/21/2018 09:30:00,28928,1183
10/21/2018 10:00:00,29243,1206
10/21/2018 10:30:00,29243,1142
10/21/2018 11:00:00,27080,1177
10/21/2018 11:30:00,27080,1120
10/21/2018 12:00:00,27363,129
10/21/2018 12:30:00,27363,130
10/21/2018 13:00:00,28408,965
10/21/2018 13:30:00,28408,1054
10/21/2018 14:00:00,29516,1100
10/21/2018 14:30:00,29516,1142
10/21/2018 15:00:00,29791,140
10/21/2018 15:30:00,29791,142
10/21/2018 16:00:00,31482,1154
10/21/2018 16:30:00,31482,1780
10/21/2018 17:00:00,33600,1785
10/21/2018 17:30:00,33600,1789
10/21/2018 18:00:00,29917,1680
10/21/2018 18:30:00,29917,1776
10/21/2018 19:00:00,28256,1247
10/21/2018 19:30:00,28256,143
10/21/2018 20:00:00,27761,141
10/21/2018 20:30:00,27761,140
10/21/2018 21:00:00,26268,137
10/21/2018 21:30:00,26268,134
10/21/2018 22:00:00,24461,1239
10/21/2018 22:30:00,24461,1229
10/21/2018 23:00:00,23469,1226
